Carson Wentz Phi,QB,Sun 12:00 pm vs Cle,FA,16.0,4,26.89,1%,338,,372,2.4,1.4,8.0,23.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4 
DeAndrew White SF,WR,Mon 9:20 pm vs LA,FA,16.0,8,26.52,0%,380,,0.0,0.0,0.0,0.0,0.0,0.0,20.3,19.8,224,0.6,0.1,0.0,0.1 
Brian Quick LA,WR,Mon 9:20 pm @ SF,FA,16.0,8,25.20,0%,340,,0.0,0.0,0.0,0.0,0.0,0.0,32.2,19.5,193,1.0,0.0,0.0,0.1 
Luke Willson Sea,TE,Sun 3:05 pm vs Mia,FA,16.0,5,25.16,0%,341,,0.0,0.0,0.0,0.0,0.0,0.0,22.1,14.7,159,1.5,0.0,0.0,0.1 
Malcolm Mitchell NE,WR,Sun 7:30 pm @ Ari,FA,16.0,9,25.06,1%,343,,0.0,0.0,0.0,0.0,0.0,0.0,23.2,14.0,187,1.1,0.0,0.0,0.1 
Jeff Heuerman Den,TE,Thu 7:30 pm vs Car,FA,16.0,11,25.06,0%,342,,0.0,0.0,0.0,0.0,0.0,0.0,31.4,21.1,185,1.1,0.0,0.0,0.1 
Rashard Higgins Cle,WR,Sun 12:00 pm @ Phi,FA,16.0,13,24.91,0%,344,,0.0,0.0,0.0,0.0,0.0,0.0,23.2,14.0,186,1.0,0.0,0.0,0.1 
Tyler Higbee LA,TE,Mon 9:20 pm @ SF,FA,16.0,8,24.64,1%,345,,0.0,0.0,0.0,0.0,0.0,0.0,27.6,18.6,185,1.0,0.0,0.0,0.1 
Rod Streater KC,WR,Sun 12:00 pm vs SD,FA,16.0,5,24.56,0%,346,,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.5,212,0.6,0.0,0.0,0.1 
Ronnie Hillman Den,RB,Thu 7:30 pm vs Car,Angry Handies,16.0,11,24.50,5%,347,,0.0,0.0,0.0,29.0,118,0.8,15.7,11.5,64.9,0.2,0.0,0.0,0.3 
Dwayne Harris NYG,WR,Sun 3:25 pm @ Dal,FA,16.0,8,24.24,1%,348,,0.0,0.0,0.0,3.9,18.9,0.1,17.4,11.7,142,0.6,0.6,0.0,0.1 
Ed Dickson Car,TE,Thu 7:30 pm @ Den,FA,16.0,7,24.00,0%,349,,0.0,0.0,0.0,0.0,0.0,0.0,23.7,15.8,148,1.5,0.0,0.0,0.1 
Blake Bell SF,TE,Mon 9:20 pm vs LA,FA,16.0,8,23.35,0%,351,,0.0,0.0,0.0,0.0,0.0,0.0,25.4,17.0,166,1.1,0.0,0.0,0.1 
Darrius Heyward-Bey Pit,WR,Mon 6:10 pm @ Was,FA,16.0,8,23.31,0%,352,,0.0,0.0,0.0,0.0,0.0,0.0,22.9,12.9,175,1.0,0.0,0.0,0.1 
Fitzgerald Toussaint Pit,RB,Mon 6:10 pm @ Was,FA,16.0,8,23.09,0%,353,,0.0,0.0,0.0,27.9,101,1.3,8.7,6.8,49.1,0.0,0.0,0.0,0.2 
MyCole Pruitt Min,TE,Sun 12:00 pm @ Ten,FA,16.0,6,22.84,0%,350,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.8,168,1.0,0.0,0.0,0.1 
Jared Goff LA,QB,Mon 9:20 pm @ SF,FA,16.0,8,22.28,6%,354,,294,1.2,1.2,14.3,42.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4 
Ty Montgomery GB,WR,Sun 12:00 pm @ Jax,FA,16.0,4,22.27,1%,355,,0.0,0.0,0.0,3.9,16.7,0.1,15.9,13.0,165,0.6,0.0,0.0,0.1 
Trevone Boykin Sea,QB,Sun 3:05 pm vs Mia,FA,16.0,5,22.15,0%,356,,31.0,0.2,0.1,39.2,116,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3 
Mike Gillislee Buf,RB,Sun 12:00 pm @ Bal,FA,16.0,10,21.85,1%,357,,0.0,0.0,0.0,25.8,115,0.8,8.7,7.2,52.5,0.0,0.0,0.0,0.2 
Cecil Shorts III Hou,WR,Sun 12:00 pm vs Chi,FA,16.0,9,21.81,1%,359,,0.0,0.0,0.0,0.0,0.0,0.0,20.9,13.1,170,0.7,0.0,0.0,0.1 
Jordan Norwood Den,WR,Thu 7:30 pm vs Car,FA,16.0,11,21.79,0%,358,,0.0,0.0,0.0,0.0,0.0,0.0,26.2,17.6,166,0.7,0.2,0.0,0.1 
Cody Latimer Den,WR,Thu 7:30 pm vs Car,FA,16.0,11,21.79,0%,360,,0.0,0.0,0.0,4.1,12.3,0.1,31.4,16.9,146,0.9,0.0,0.0,0.1 
Robert Turbin Ind,RB,Sun 3:25 pm vs Det,FA,16.0,10,21.54,1%,361,,0.0,0.0,0.0,27.9,110,0.6,11.1,8.6,60.7,0.2,0.0,0.0,0.2 
Kenyan Drake Mia,RB,Sun 3:05 pm @ Sea,FA,16.0,8,21.29,1%,362,,0.0,0.0,0.0,27.4,103,0.7,10.7,8.4,59.6,0.1,0.0,0.0,0.2 
Dontrelle Inman SD,WR,Sun 12:00 pm @ KC,FA,16.0,11,21.16,0%,363,,0.0,0.0,0.0,0.0,0.0,0.0,22.7,13.1,154,0.9,0.0,0.0,0.1 
Andrew Hawkins Cle,WR,Sun 12:00 pm @ Phi,FA,16.0,13,21.08,0%,364,,0.0,0.0,0.0,4.2,27.2,0.1,17.4,11.4,138,0.7,0.0,0.0,0.1 
Malcolm Brown LA,RB,Mon 9:20 pm @ SF,FA,16.0,8,20.65,0%,365,,0.0,0.0,0.0,22.4,91.3,0.6,9.2,8.9,73.9,0.0,0.0,0.0,0.2 
Rob Housler Chi,TE,Sun 12:00 pm @ Hou,FA,16.0,9,20.46,0%,366,,0.0,0.0,0.0,0.0,0.0,0.0,20.1,13.9,143,1.0,0.0,0.0,0.1 
C.J. Fiedorowicz Hou,TE,Sun 12:00 pm vs Chi,FA,16.0,9,20.43,0%,367,,0.0,0.0,0.0,0.0,0.0,0.0,20.9,15.3,140,1.1,0.0,0.0,0.1 
Josh Hill NO,TE,Sun 12:00 pm vs Oak,FA,16.0,5,20.40,0%,368,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.6,117,1.4,0.0,0.0,0.1 
Marcel Reece Oak,RB,Sun 12:00 pm @ NO,FA,13.0,10,20.10,0%,369,,0.0,0.0,0.0,16.9,65.4,0.3,13.9,11.3,104,0.2,0.0,0.0,0.2 
Danny Amendola NE,WR,Sun 7:30 pm @ Ari,TexasSucks,16.0,9,19.94,6%,370,,0.0,0.0,0.0,4.0,17.4,0.1,11.6,9.2,123,0.3,0.6,0.0,0.1 
Marquess Wilson Chi,WR,Sun 12:00 pm @ Hou,FA,16.0,9,19.53,0%,371,,0.0,0.0,0.0,0.0,0.0,0.0,20.1,12.0,153,0.7,0.0,0.0,0.1 
Bennie Fowler Den,WR,Thu 7:30 pm vs Car,FA,16.0,11,19.40,0%,372,,0.0,0.0,0.0,0.0,0.0,0.0,20.9,14.9,164,0.5,0.0,0.0,0.1 
Trey Burton Phi,TE,Sun 12:00 pm vs Cle,FA,16.0,4,19.24,0%,373,,0.0,0.0,0.0,0.0,0.0,0.0,16.4,12.2,145,0.8,0.0,0.0,0.1 
C.J. Uzomah Cin,TE,Sun 12:00 pm @ NYJ,FA,16.0,9,19.17,0%,374,,0.0,0.0,0.0,0.0,0.0,0.0,12.1,11.8,96.4,1.6,0.0,0.0,0.1 
Dezmin Lewis Buf,WR,Sun 12:00 pm @ Bal,FA,16.0,10,18.74,0%,378,,0.0,0.0,0.0,0.0,0.0,0.0,35.6,21.5,86.0,1.7,0.0,0.0,0.1 
Dreamius Smith SD,RB,Sun 12:00 pm @ KC,FA,16.0,11,18.56,0%,375,,0.0,0.0,0.0,30.7,118,0.6,5.7,4.5,28.4,0.0,0.0,0.0,0.2 
Anthony Fasano Ten,TE,Sun 12:00 pm vs Min,FA,16.0,13,18.55,0%,376,,0.0,0.0,0.0,0.0,0.0,0.0,19.3,12.7,126,1.0,0.0,0.0,0.1 
Devin Smith NYJ,WR,Sun 12:00 pm vs Cin,FA,8.0,11,18.47,0%,377,,0.0,0.0,0.0,0.0,0.0,0.0,27.6,16.7,149,0.6,0.0,0.0,0.1 
Taiwan Jones Oak,RB,Sun 12:00 pm @ NO,FA,16.0,10,18.17,0%,379,,0.0,0.0,0.0,10.5,44.1,0.2,11.9,9.0,102,0.2,0.2,0.0,0.1 
Jared Abbrederis GB,WR,Sun 12:00 pm @ Jax,FA,16.0,4,17.99,1%,381,,0.0,0.0,0.0,0.0,0.0,0.0,15.9,10.1,144,0.6,0.0,0.0,0.1 
Fozzy Whittaker Car,RB,Thu 7:30 pm @ Den,Chaz's Crazy Team,16.0,7,17.85,0%,382,,0.0,0.0,0.0,18.2,75.3,0.5,9.5,7.9,58.4,0.1,0.2,0.0,0.2 
Charone Peake NYJ,WR,Sun 12:00 pm vs Cin,FA,16.0,11,17.69,0%,383,,0.0,0.0,0.0,0.0,0.0,0.0,17.8,10.7,138,0.6,0.0,0.0,0.1 
Mike Thomas LA,WR,Mon 9:20 pm @ SF,FA,16.0,8,16.83,0%,384,,0.0,0.0,0.0,0.0,0.0,0.0,18.4,11.1,142,0.4,0.0,0.0,0.1 
Andre Johnson Ten,WR,Sun 12:00 pm vs Min,FA,16.0,13,16.47,3%,386,,0.0,0.0,0.0,0.0,0.0,0.0,19.3,10.4,124,0.7,0.0,0.0,0.1 
Terron Ward Atl,RB,Sun 12:00 pm vs TB,FA,16.0,11,16.47,0%,385,,0.0,0.0,0.0,23.4,89.1,0.6,5.7,4.2,37.0,0.0,0.0,0.0,0.2 
Andre Williams NYG,RB,Sun 3:25 pm @ Dal,FA,16.0,8,16.35,0%,387,,0.0,0.0,0.0,23.6,91.3,0.7,5.8,4.6,30.4,0.0,0.0,0.0,0.2 
James Hanna Dal,TE,Sun 3:25 pm vs NYG,FA,16.0,7,16.26,0%,388,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.7,108,0.9,0.0,0.0,0.1 
Marcedes Lewis Jax,TE,Sun 12:00 pm vs GB,FA,16.0,5,16.10,0%,389,,0.0,0.0,0.0,0.0,0.0,0.0,15.4,10.4,106,0.9,0.0,0.0,0.1 
Kenbrell Thompkins NYJ,WR,Sun 12:00 pm vs Cin,FA,16.0,11,15.44,0%,390,,0.0,0.0,0.0,0.0,0.0,0.0,17.8,9.6,104,0.6,0.2,0.0,0.1 
Rex Burkhead Cin,RB,Sun 12:00 pm @ NYJ,FA,16.0,9,14.63,0%,391,,0.0,0.0,0.0,4.1,12.8,0.1,14.5,9.6,108,0.3,0.0,0.0,0.1 
Kyle Juszczyk Bal,RB,Sun 12:00 pm vs Buf,FA,16.0,8,14.25,0%,392,,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.9,119,0.4,0.0,0.0,0.1 
Brice Butler Dal,WR,Sun 3:25 pm vs NYG,FA,16.0,7,13.62,1%,394,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,105,0.5,0.0,0.0,0.1 
Matt Asiata Min,RB,Sun 12:00 pm @ Ten,FA,16.0,6,13.54,0%,393,,0.0,0.0,0.0,0.0,0.0,0.0,17.6,15.0,114,0.4,0.0,0.0,0.1 
Gavin Escobar Dal,TE,Sun 3:25 pm vs NYG,FA,16.0,7,13.44,0%,395,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.3,79.5,0.9,0.0,0.0,0.1 
Michael Hoomanawanui NO,TE,Sun 12:00 pm vs Oak,FA,16.0,5,13.01,0%,396,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.2,88.8,0.7,0.0,0.0,0.1 
Bryan Walters Jax,WR,Sun 12:00 pm vs GB,FA,16.0,5,12.82,0%,397,,0.0,0.0,0.0,0.0,0.0,0.0,10.2,8.2,117,0.2,0.0,0.0,0.0 
Brandon Coleman NO,WR,Sun 12:00 pm vs Oak,Mariota Kart,16.0,5,11.79,0%,400,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.4,99.6,0.3,0.0,0.0,0.1 
Mike Davis SF,RB,Mon 9:20 pm vs LA,FA,16.0,8,11.78,0%,399,,0.0,0.0,0.0,20.2,66.4,0.5,5.1,2.9,20.0,0.0,0.0,0.0,0.2 
Jacquizz Rodgers Chi,RB,Sun 12:00 pm @ Hou,FA,16.0,9,11.54,0%,401,,0.0,0.0,0.0,13.5,51.5,0.4,10.1,5.1,34.6,0.1,0.0,0.0,0.1 
Tyler Gaffney NE,RB,Sun 7:30 pm @ Ari,FA,16.0,9,11.53,10%,402,,0.0,0.0,0.0,5.0,18.8,0.1,12.1,9.5,64.1,0.4,0.0,0.0,0.1 
Nick Williams Atl,WR,Sun 12:00 pm vs TB,FA,16.0,11,11.44,0%,403,,0.0,0.0,0.0,0.0,0.0,0.0,11.4,7.7,103,0.2,0.0,0.0,0.1 
Travaris Cadet NO,RB,Sun 12:00 pm vs Oak,FA,16.0,5,11.37,0%,404,,0.0,0.0,0.0,11.9,41.6,0.3,6.0,4.5,50.7,0.0,0.0,0.0,0.1 
Dion Sims Mia,TE,Sun 3:05 pm @ Sea,FA,16.0,8,11.29,0%,405,,0.0,0.0,0.0,0.0,0.0,0.0,11.3,7.9,78.9,0.6,0.0,0.0,0.1 
Jim Dray Buf,TE,Sun 12:00 pm @ Bal,FA,16.0,10,11.25,0%,406,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.8,72.0,0.7,0.0,0.0,0.1 
Mack Brown Was,RB,Mon 6:10 pm vs Pit,FA,16.0,9,11.23,0%,434,,0.0,0.0,0.0,15.8,62.9,0.4,5.6,4.4,27.1,0.0,0.0,0.0,0.1 
Dwayne Washington Det,RB,Sun 3:25 pm @ Ind,FA,16.0,10,11.19,0%,407,,0.0,0.0,0.0,14.8,59.5,0.4,5.6,4.5,29.8,0.0,0.0,0.0,0.1 
Vernon Davis Was,TE,Mon 6:10 pm vs Pit,FA,16.0,9,10.87,1%,408,,0.0,0.0,0.0,0.0,0.0,0.0,11.1,7.7,74.1,0.6,0.0,0.0,0.1 
Dennis Pitta Bal,TE,Sun 12:00 pm vs Buf,FA,16.0,8,10.84,0%,409,,0.0,0.0,0.0,0.0,0.0,0.0,11.4,7.7,75.1,0.5,0.0,0.0,0.1 
Niles Paul Was,TE,Mon 6:10 pm vs Pit,FA,16.0,9,10.59,0%,410,,0.0,0.0,0.0,0.0,0.0,0.0,11.1,7.5,71.4,0.6,0.0,0.0,0.1 
Jeff Janis GB,WR,Sun 12:00 pm @ Jax,FA,16.0,4,10.45,1%,411,,0.0,0.0,0.0,0.0,0.0,0.0,9.9,6.4,84.9,0.2,0.2,0.0,0.0 
Jonathan Williams Buf,RB,Sun 12:00 pm @ Bal,FA,16.0,10,9.86,0%,412,,0.0,0.0,0.0,8.6,32.8,0.3,8.7,6.8,48.4,0.0,0.0,0.0,0.1 
Chris Moore Bal,WR,Sun 12:00 pm vs Buf,FA,16.0,8,9.83,0%,413,,0.0,0.0,0.0,0.0,0.0,0.0,11.3,6.8,85.4,0.2,0.0,0.0,0.0 
Lucky Whitehead Dal,WR,Sun 3:25 pm vs NYG,FA,16.0,7,9.74,0%,414,,0.0,0.0,0.0,3.9,24.1,0.1,5.0,4.2,30.2,0.0,0.6,0.0,0.1 
Tyler Varga Ind,RB,Sun 3:25 pm vs Det,FA,16.0,10,9.42,0%,416,,0.0,0.0,0.0,7.0,23.5,0.1,5.6,5.5,62.6,0.0,0.0,0.0,0.1 
Nick Vannett Sea,TE,Sun 3:05 pm vs Mia,FA,16.0,5,9.37,0%,417,,0.0,0.0,0.0,0.0,0.0,0.0,8.9,6.0,59.7,0.6,0.0,0.0,0.0 
Kelvin Taylor SF,RB,Mon 9:20 pm vs LA,FA,16.0,8,9.12,0%,418,,0.0,0.0,0.0,12.1,46.1,0.3,5.1,4.0,26.9,0.0,0.0,0.0,0.1 
Rhett Ellison Min,TE,Sun 12:00 pm @ Ten,FA,16.0,6,9.12,0%,415,,0.0,0.0,0.0,0.0,0.0,0.0,8.8,6.9,68.6,0.4,0.0,0.0,0.0 
Brandon Pettigrew Det,TE,Sun 3:25 pm @ Ind,FA,16.0,10,8.99,0%,419,,0.0,0.0,0.0,0.0,0.0,0.0,11.1,6.1,53.0,0.6,0.0,0.0,0.0 
Harry Douglas Ten,WR,Sun 12:00 pm vs Min,FA,16.0,13,8.98,0%,420,,0.0,0.0,0.0,0.0,0.0,0.0,9.7,5.0,57.2,0.1,0.4,0.0,0.0 
Ryan Grant Was,WR,Mon 6:10 pm vs Pit,FA,16.0,9,8.98,0%,421,,0.0,0.0,0.0,0.0,0.0,0.0,11.1,6.7,76.4,0.2,0.0,0.0,0.0 
Marcus Easley Buf,WR,Sun 12:00 pm @ Bal,FA,10.0,10,8.97,0%,398,,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.3,89.5,0.0,0.0,0.0,0.0 
Aaron Burbridge SF,WR,Mon 9:20 pm vs LA,FA,16.0,8,8.96,0%,448,,0.0,0.0,0.0,0.0,0.0,0.0,10.2,6.1,81.5,0.1,0.0,0.0,0.0 
Dres Anderson SF,WR,Mon 9:20 pm vs LA,FA,16.0,8,8.96,0%,447,,0.0,0.0,0.0,0.0,0.0,0.0,10.2,6.1,81.5,0.1,0.0,0.0,0.0 
Justin Hunter Ten,WR,Sun 12:00 pm vs Min,FA,16.0,13,8.94,0%,422,,0.0,0.0,0.0,0.0,0.0,0.0,9.7,6.7,81.4,0.1,0.0,0.0,0.0 
Landry Jones Pit,QB,Mon 6:10 pm @ Was,FA,16.0,8,8.91,0%,424,,147,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1 
Raheem Mostert Cle,RB,Sun 12:00 pm @ Phi,FA,16.0,13,8.69,0%,425,,0.0,0.0,0.0,8.3,32.2,0.2,4.9,3.9,25.8,0.0,0.3,0.0,0.1 
Malcolm Johnson Cle,RB,Sun 12:00 pm @ Phi,FA,16.0,13,8.62,0%,426,,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.7,57.0,0.5,0.0,0.0,0.0 
Denard Robinson Jax,RB,Sun 12:00 pm vs GB,T.M.N. Bortles,16.0,5,8.61,1%,427,,0.0,0.0,0.0,7.5,30.5,0.2,5.1,3.8,32.6,0.0,0.2,0.0,0.1 
Jonathan Grimes Hou,RB,Sun 12:00 pm vs Chi,FA,16.0,9,8.14,0%,428,,0.0,0.0,0.0,8.2,35.7,0.2,5.2,4.3,33.4,0.0,0.0,0.0,0.1 
Jaron Brown Ari,WR,Sun 7:30 pm vs NE,FA,16.0,9,8.10,0%,429,,0.0,0.0,0.0,0.0,0.0,0.0,10.3,5.7,68.3,0.2,0.0,0.0,0.0 
Javontee Herndon SD,WR,Sun 12:00 pm @ KC,FA,16.0,11,7.98,0%,430,,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.2,48.2,0.0,0.5,0.0,0.0 
Brandon Tate Cin,WR,Sun 12:00 pm @ NYJ,FA,16.0,9,7.88,0%,432,,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.2,43.4,0.0,0.6,0.0,0.0 
Geno Smith NYJ,QB,Sun 12:00 pm vs Cin,FA,16.0,11,7.81,0%,433,,82.9,0.5,0.3,4.6,25.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1 
Charles Johnson Min,WR,Sun 12:00 pm @ Ten,FA,16.0,6,7.67,1%,431,,0.0,0.0,0.0,0.0,0.0,0.0,8.8,6.1,72.0,0.1,0.0,0.0,0.0 
MarQuez North LA,WR,Mon 9:20 pm @ SF,FA,16.0,8,7.53,0%,435,,0.0,0.0,0.0,0.0,0.0,0.0,9.2,5.6,70.8,0.1,0.0,0.0,0.0 
Tyreek Hill KC,WR,Sun 12:00 pm vs SD,FA,16.0,5,7.51,0%,437,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,69.6,0.1,0.0,0.0,0.0 
Demarcus Robinson KC,WR,Sun 12:00 pm vs SD,FA,16.0,5,7.51,0%,436,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,69.6,0.1,0.0,0.0,0.0 
Devin Street Dal,WR,Sun 3:25 pm vs NYG,FA,16.0,7,7.42,0%,438,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,63.3,0.2,0.0,0.0,0.0 
Aaron Ripkowski GB,RB,Sun 12:00 pm @ Jax,FA,16.0,4,7.40,0%,439,,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.1,73.9,0.0,0.0,0.0,0.0 
Patrick DiMarco Atl,RB,Sun 12:00 pm vs TB,FA,16.0,11,7.40,0%,440,,0.0,0.0,0.0,0.0,0.0,0.0,11.4,9.1,66.6,0.1,0.0,0.0,0.1 
Justin Perillo GB,TE,Sun 12:00 pm @ Jax,FA,16.0,4,7.18,0%,441,,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.4,55.0,0.3,0.0,0.0,0.0 
Troy Niklas Ari,TE,Sun 7:30 pm vs NE,FA,16.0,9,7.07,0%,442,,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.0,54.0,0.3,0.0,0.0,0.0 
Deonte Thompson Chi,WR,Sun 12:00 pm @ Hou,FA,16.0,9,7.04,0%,443,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4,60.0,0.0,0.2,0.0,0.0 
Tre McBride Ten,WR,Sun 12:00 pm vs Min,FA,16.0,13,7.01,0%,444,,0.0,0.0,0.0,0.0,0.0,0.0,14.5,7.2,46.1,0.4,0.0,0.0,0.0 
George Atkinson III Oak,RB,Sun 12:00 pm @ NO,FA,16.0,10,6.74,0%,446,,0.0,0.0,0.0,7.0,26.9,0.2,5.9,4.7,31.1,0.0,0.0,0.0,0.1 
Lee Smith Oak,TE,Sun 12:00 pm @ NO,FA,16.0,10,6.00,0%,450,,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.1,43.0,0.3,0.0,0.0,0.0 
Taylor Heinicke Min,QB,Sun 12:00 pm @ Ten,FA,16.0,6,5.97,0%,483,,31.6,0.2,0.1,8.8,26.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1 
Jerell Adams NYG,TE,Sun 3:25 pm @ Dal,FA,16.0,8,5.88,0%,451,,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.9,41.1,0.3,0.0,0.0,0.0 
Griff Whalen Mia,WR,Sun 3:05 pm @ Sea,FA,16.0,8,5.70,0%,452,,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.0,56.8,0.0,0.0,0.0,0.0 
Michael Burton Det,RB,Sun 3:25 pm @ Ind,FA,16.0,10,5.57,0%,454,,0.0,0.0,0.0,3.7,11.5,0.1,5.6,5.5,39.2,0.0,0.0,0.0,0.1 
Zach Line Min,RB,Sun 12:00 pm @ Ten,FA,16.0,6,5.54,0%,453,,0.0,0.0,0.0,4.4,15.1,0.1,4.4,3.3,32.7,0.0,0.0,0.0,0.1 
Austin Johnson NO,RB,Sun 12:00 pm vs Oak,FA,16.0,5,5.34,0%,455,,0.0,0.0,0.0,4.0,14.9,0.1,6.0,4.7,32.1,0.0,0.0,0.0,0.1 
Knile Davis KC,RB,Sun 12:00 pm vs SD,FA,16.0,5,5.22,0%,456,,0.0,0.0,0.0,4.1,14.6,0.1,4.5,2.9,19.2,0.0,0.2,0.0,0.1 
Logan Paulsen Was,TE,Mon 6:10 pm vs Pit,FA,16.0,9,5.10,0%,457,,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.8,35.7,0.3,0.0,0.0,0.0 
Aaron Dobson NE,WR,Sun 7:30 pm @ Ari,FA,16.0,9,4.98,0%,459,,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.1,49.8,0.0,0.0,0.0,0.0 
Cordarrelle Patterson Min,WR,Sun 12:00 pm @ Ten,FA,16.0,6,4.95,0%,458,,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.3,37.9,0.0,0.2,0.0,0.0 
Jeff Cumberland SD,TE,Sun 12:00 pm @ KC,FA,16.0,11,4.95,0%,460,,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.8,32.7,0.3,0.0,0.0,0.0 
Nick O'Leary Buf,TE,Sun 12:00 pm @ Bal,FA,16.0,10,4.93,0%,461,,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.9,38.5,0.2,0.0,0.0,0.0 
Mike James TB,RB,Sun 12:00 pm @ Atl,FA,16.0,6,4.91,0%,462,,0.0,0.0,0.0,3.9,15.1,0.1,5.0,3.9,28.5,0.0,0.0,0.0,0.1 
Orleans Darkwa NYG,RB,Sun 3:25 pm @ Dal,FA,16.0,8,4.87,0%,463,,0.0,0.0,0.0,7.9,33.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1 
Ben Braunecker Chi,TE,Sun 12:00 pm @ Hou,FA,16.0,9,4.84,0%,464,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,35.7,0.2,0.0,0.0,0.0 
Roger Lewis NYG,WR,Sun 3:25 pm @ Dal,FA,16.0,8,4.74,0%,465,,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.5,47.3,0.0,0.0,0.0,0.0 
Jordan Payton Cle,WR,Sun 12:00 pm @ Phi,FA,16.0,13,4.67,0%,466,,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.5,46.6,0.0,0.0,0.0,0.0 
Luke Stocker TB,TE,Sun 12:00 pm @ Atl,FA,16.0,6,4.65,0%,467,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.7,32.7,0.2,0.0,0.0,0.0 
Erik Swoope Ind,TE,Sun 3:25 pm vs Det,FA,16.0,10,4.55,0%,468,,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.8,27.7,0.3,0.0,0.0,0.0 
Trevor Davis GB,WR,Sun 12:00 pm @ Jax,FA,16.0,4,4.52,0%,469,,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.2,45.1,0.0,0.0,0.0,0.0 
Cardale Jones Buf,QB,Sun 12:00 pm @ Bal,FA,16.0,10,4.50,0%,470,,29.9,0.2,0.1,6.5,18.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1 
Geremy Davis NYG,WR,Sun 3:25 pm @ Dal,FA,16.0,8,4.49,0%,471,,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.8,44.8,0.0,0.0,0.0,0.0 
Kolby Listenbee Buf,WR,Sun 12:00 pm @ Bal,FA,10.0,10,4.49,0%,449,,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.3,44.7,0.0,0.0,0.0,0.0 
Keshawn Martin NE,WR,Sun 7:30 pm @ Ari,A Little Willly Pete,16.0,9,4.49,0%,472,,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.8,44.9,0.0,0.0,0.0,0.0 
Colt McCoy Was,QB,Mon 6:10 pm vs Pit,FA,16.0,9,4.46,0%,473,,50.5,0.3,0.1,3.9,10.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1 
Kenny Bell TB,WR,Sun 12:00 pm @ Atl,FA,16.0,6,4.35,0%,474,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,43.4,0.0,0.0,0.0,0.0 
Alex Collins Sea,RB,Sun 3:05 pm vs Mia,FA,16.0,5,4.33,0%,475,,0.0,0.0,0.0,3.9,14.9,0.1,4.4,3.5,22.7,0.0,0.0,0.0,0.1 
Stepfan Taylor Ari,RB,Sun 7:30 pm vs NE,FA,16.0,9,4.25,0%,477,,0.0,0.0,0.0,4.3,16.4,0.1,5.2,2.6,19.9,0.0,0.0,0.0,0.0 
Asante Cleveland SD,TE,Sun 12:00 pm @ KC,FA,16.0,11,4.24,0%,478,,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.0,25.7,0.3,0.0,0.0,0.0 
